year,month,0-9y,10-19y,20-29y,30-39y,40-49y,50-59y,60-69y,70-79y,80yr+,Vaccine,cov1,0.6,,,,0-9y,10-19y,20-29y,30-39y,40-49y,50-59y,60-69y,70-79y,80yr+,
2022,2,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,0.166666666666667,0.166666666666667,0.166666666666667,8,0,0,0.140267430437908,0.145842439210785,0.153540022995053,0.165855609109709,0.235008743886589,0.270073722564702,0.270073722564702,
2022,3,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,0.166666666666667,0.166666666666667,0.166666666666667,9,0,0,0.210401145656861,0.218763658816178,0.23031003449258,0.248783413664563,0.352513115829883,0.405110583847053,0.405110583847053,
2022,4,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,0.166666666666667,0.166666666666667,0.166666666666667,10,0,0,0.280534860875815,0.29168487842157,0.307080045990107,0.331711218219417,0.470017487773177,0.540147445129404,0.540147445129404,
2022,5,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,0.166666666666667,0.166666666666667,0.166666666666667,11,0,0,0.350668576094769,0.364606098026963,0.383850057487634,0.414639022774272,0.587521859716472,0.675184306411756,0.675184306411756,
2022,6,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,0.166666666666667,0.166666666666667,0.166666666666667,12,0,0,0.420802291313723,0.437527317632356,0.46062006898516,0.497566827329126,0.705026231659766,0.810221167694107,0.810221167694107,
2022,7,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2022,8,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2022,9,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2022,10,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2022,11,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2022,12,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,1,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,2,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,3,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,4,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,5,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,6,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,7,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,8,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,9,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,10,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,11,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2023,12,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,1,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,2,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,3,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,4,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,5,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,6,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,7,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,8,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,9,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,10,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,11,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
2024,12,0,0,0.552970695540083,0.573541817626729,0.601944990114765,0.647388044261278,0.770614381655806,0.9,0.9,2,,,,,,,,,,,,,,,
