year,month,0-9y,10-19y,20-29y,30-39y,40-49y,50-59y,60-69y,70-79y,80yr+,Vaccine,cov1,0.6,,,,0-9y,10-19y,20-29y,30-39y,40-49y,50-59y,60-69y,70-79y,80yr+,
2021,12,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0,0,0,6,0,0,0,0,0,0,0,0,0,
2022,1,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,7,0,0,0.120754528373376,0.11718455567006,0.112255386029104,0.104369065478622,8.57872920306273E-02,6.33333333333333E-02,6.33333333333333E-02,
2022,2,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,8,0,0,0.241509056746753,0.234369111340119,0.224510772058208,0.208738130957243,0.171574584061255,0.126666666666667,0.126666666666667,
2022,3,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,9,0,0,0.362263585120129,0.351553667010179,0.336766158087312,0.313107196435864,0.257361876091882,0.19,0.19,
2022,4,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,10,0,0,0.483018113493506,0.468738222680239,0.449021544116416,0.417476261914486,0.343149168122509,0.253333333333333,0.253333333333333,
2022,5,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,11,0,0,0.603772641866882,0.585922778350299,0.56127693014552,0.521845327393108,0.428936460153136,0.316666666666667,0.316666666666667,
2022,6,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,0.166666666666667,0.166666666666667,0.166666666666667,12,0,0,0.724527170240258,0.703107334020358,0.673532316174624,0.626214392871729,0.514723752183764,0.38,0.38,
2022,7,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2022,8,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2022,9,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2022,10,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2022,11,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2022,12,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,1,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,2,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,3,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,4,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,5,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,6,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,7,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,8,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,9,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,10,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,11,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2023,12,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,1,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,2,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,3,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,4,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,5,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,6,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,7,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,8,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,9,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,10,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,11,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
2024,12,0,0,0.885759091178657,0.886751933574107,0.888122781196936,0.89031603981187,0.896931116613582,0.90317577000257,0.90317577000257,2,,,,,,,,,,,,,,,
